,review,rating
448,Merita banii! Chiar daca puteam sa il cumpar mai ieftin cu 240 de lei  tot de la Altex  Numai sa fi mai asteptat cateva zile  Imi place foarte mult cum se misca  cat tine bateria  cum lucreaza pe aplicatii de videoconferinta  cum ies fotografiile si videoclipurile   Mentionez ca anterior am folosit 30 de luni un iPhone 7 plus   M-as fi asteptat sa nu imi faca probleme dupa o perioada de utilizare asa de scurta si sper ca iPhone 11 sa ma tina mai mutl!,1
449,Oferta senzationala si accesibila pentru orice buzunar!!Raport calitate-pret exceptional!!! 👍👍👍L  Am facut cadou tatalui meu si este super incantat!!!Vi  L recomandam cu drag pt o utilizare fina si cat mai precisa! Calitate 💯%,1
450,Este exact ce trebuie! Usor de manevrat si de curatat  rezistenta si de calitate! Recomand din toata inima aceasta masina!,1
451,Pentru un aparat care trebuie sa se afle mereu in stare de functionare       acest kit este GENIAL!!!,1
452,Sunt foarte mulțumit de produs! Cafeaua are un gust bun  este destul de mic și are un design ok  Se încălzește in cateva secunde și este gata de treabă! Recomand,1
453,il am doar de cateva zile deci doar atatea va pot spune Telefonul se misca foarte bine Camera foto este acceptabila    sa nu va luati dupa numere   am vazut camere cu de 10 ori mai putini megapixeli si mai ok Bateria rezista chiar si doua zile cu internet jocuri si alte aplicati pornite   dar nu se incarca cum spun producatorii   timpul de incarcare 0-100 % este undeva la o ora si jumatate nu o ora cum este specificat Voi reveni daca am ceva de comentat Stelele acordate sunt pentru raportul calitate pret,1
454,Am facut o alegere foarte buna cand am comandat aceasta plita fiindca pot utiliza doua surse diferite de energie : gaz si curent electric   Un alt mare avantaj este faptul ca se curata foarte usor deoarece resturile de alimente cazute pe plita nu se intaresc    Mancarea se gateste mai repede pe plita cu inductie datorita eficientei energetice ridicate   Raport calitatr-pret foarte bun   Livrarea a fost exemplara cu posibilitatea deschiderii coletului   gratuita,1
455,Super laptop  Foarte multumit de el si de toata echipa Altex  cu raspuns foarte prompt  Recomand cu mare placere,1
456,Oare este compatibil cu un smart tv samsung ?,1
457,Incarca foarte bine si rapid! Excelent pt iPhone,1
458,Este conform descrierii  Își merită banii  mai ales dacă îl prinzi și la promoție,1
459,Il am de 1 an si cateva luni functioneaza perfect viteza buna recomand !,1
460,Un produs de calitate  Recomand cu încredere   Așa cum ne-au obișnuit cei de la d-link  cu produsele ușor de utilizat  dar de calitate superioara,1
461,Era ieftin si convenabil     mai asteptam vre-o reducere! (cum ne-ati obisnuit),1
462,Eu dupa un an inca le folosesc si se aud super bine  Depinde cum te-ai comportat cu ele,1
463,Super practic acest robotel  M-am indragostit de el in prima clipa  Datorita dimensiunilor mici poate sa fie asezat aproape in orice loc din bucatarie  spatiul nu este o problema  Iar cafeaua este super  Raport calitate-pret incredibil,1
464,Fantastica în toate felurile! Calcarea excelentă rezultă cu zero semne de fier pe îmbrăcăminte  Am calcat mult mai repede cu abur mult mai puternic    în comparație cu fierul de călcat convențional  Merită prețul mai ridicat pentru calitate  Evitați imitațiile mai ieftine!,1
465,o sa apara si pe PS3 ?        Raspuns: Din pacate nu   acest joc va fi disponibil doar pentru PS4 si XBOX ONE    Multumim   Echipa Altex,1
466,Bass-ul este perfect  Aceste casti redau un sunet de foarte inalta calitate   Le recomand  mai ales acum cand sunt la reducere!,1
467,super tare! arata bine si isi face treaba super rapid  multe setari  temperatura si timp  nu le-am folosit inca pe toate  am folosit programele automate pentru pui si vita si au fost super!,1
468,execelent  Are Mu-mimo  merge foarte ok,1
469,Jocul este superb ca si grafica doar ca cel putin pentru mine nu are acelasi farmec ca primele 3 in care jocurile erau mult mai rapide decat acesta,1
470,The shining star of my setup  the soft  yet mechanical click of the keys is some of the best I've ever tested  these keys aren't as loud and obnoxious as a regular mechanical keyboard   that`s what i love about it   The ergonomic wrist rest is incredible ,1
471,Este un aparat de excepție care face o cafea pe gustul tuturor  Foarte usor defolosit si curatat,1
472,Momentan indica foarte exact!,1
473,L-am cumparat pentru concendiu principalul motiv fiind acela ca incape in geamantan  Este extrem de simplu de asamblat  tot ce trebuie sa faci este sa il scoti din cutie si sa il bagi in priza ca apoi sa gatesti orice poti gati si cu un cuptor normal  Dupa numeroase folosiri pot spune ca sunt placut impresionata de puterea cuptorului in ciuda dimensiunilor sale mici!,1
474,Face exact ce promit bateria se consuma cca  2% pe zi Ca minus asi spune de modul cum trebuie sa tragi de bratara de fiecare data cand trebuie sa o incarci dar avand in vedere cat de rar necesita incarcare  nu ar fi ceva grav Recomand,1
475,Incredibil ce calitate au aceste casti  Surround  bas  tot ce vrei Incomparabil cu alte jucarii  Si cand ma pregateam sa pun ca minus lipsa potentiometrului de reglaj  l-am descoperit pe casca stanga  Ergonomice  sunet profund  Conectori - jack 4 contacte  usb (pentru iluminare)  adaptor de la 4 la 3 contacte,1
476,Super fain adaptorul   @Mihai     1  Nu știu ce ai făcutu pe acolo prin driverul Mediatek RT2870  2  Sigur ai pe routerul din casă ambele benzi 2 4 și 5 0 GHz? Merge foarte bine   Mănâncă «jar» adaptorul!,1
477,Produsul merge de minune! Recomand,1
478,Cafeaua este total diferita fata de cea preparata in cafetiera  Este mult mai aromata   Un alt avantaj este folosirea cafelei boabe   Se pot prepara mai multe feluri de bauturi pe baza de cafea si cafea combinata cu lapte   Acest review a fost postat initial pe site-ul Philips,1
479,Am intrat in posesia acestui aparat de barbierit de cateva zile am apucat sa ma barbieresc de 3 ori Pot sa afirm cu certitudine ca taie foarte bine firele de par inclusiv mustata Materialul din care este confectionat este placut atat la culoare cat si la finisaje si se poate curata usor inclusiv prin spalare  Este pentru prima oare cand folosesc un aparat PHILIPS senzatia lasata pielii este placuta  nu am probleme cu iritatiile   Acest review a fost postat initial pe site-ul Philips,1
480,Merită toți banii din prima zi! Sendwich-urile sunt delicioase! O bila alba pentru funcția de încheiere a preincalzirii și astfel  știi când e gata sandwich-ul!,1
481,este in produs excellent  il recomand cu incredere  Acest review a fost postat initial pe site-ul Philips,1
482,Merita sa cumperi consola doar sa joci Zelda  Este un joc uimitor si merita mai mult de 5 stele Este jocul anului 2017,1
483,Suuuper aparat  Am prieteni foarte incantati de el si l-am testat personal  este nemaipomenit pentru voiaj  salveaza cinele in oras ! :x :x,1
484,L-am cumparat pentru ca pot sa filmez pe el in full hd  Am o camera care filmeaza astfel si nu puteam sa cumpar orice tampenie de card  Sunt destul de multumit de calitatea lui  Il folosesc incontinuu  zi de zi filmez pe el  pun in laptop si sterg   n-am idee cat mai poate duce  dar cand s-o strica tot unu de asta imi iau,1
485,este cel mai bun joc 2016 pe care vil recomand   Pe langa grafica minunata si gameplayul deosebit e si foarte bine structurata povestea luatil!;),1
486,Pentru un volum mic de printuri e o imprimanta buna  inclusiv pentru birouri mici,1
487,Foarte intuitiv si simplu de folosit cat si de curatat! Il recomand!  Suficiente retete usor de pus in practica sau de la care sa te inspiri  atasez formatul digital  https://www tefal ro/medias/?context=bWFzdGVyfENTUyBSRUNJUEUgQk9PS3wxNzczODIwN3xhcHBsaWNhdGlvbi9wZGZ8Q1NTIFJFQ0lQRSBCT09LL2g5NS9oODYvMTM4OTU1MzMzOTU5OTgucGRmfDdlNDdlOTFiMmYzODhlNGZlYzlkOWYxYjJmNTQyYjJiMTEyZjQ1Y2E5ZmU0MGVmOWIwYjEzODBiM2NlMGE3OTY,1
488,Are 144 sau 120hz? Are 144 sau 120hz? Are 144 sau 120hz? Are 144 sau 120hz? Are 144 sau 120hz? Are 144 sau 120hz?,1
489,Este un telefon care merita toti banii,1
490,Mi-am dorit acest storcator la nebunie mai ales ca stoarce sucul din frunzele verzi:pătrunjel spanac salata sa fiți siguri de asta Este o mare diferența între un storcator cu centrifugă și acest storcator unul dintre ele fiind ca stoarce tot fructul și rămân resturile fără zeama este ușor de asamblat și ușor de spălat nu sunt componente in care sa te tai  Fetița mea este și ea înnebunită după sucurile de fructe   Acest review a fost postat initial pe site-ul Philips,1
491,Cea mai bună alegere,1
492,Un telefon excelent cu o calitate super buna cu un procesor Kirin810 cu 7 nuclee si zona camerei nui taie mult din ecran  Si cu aceeasta rezolutie la display ma uimeste acest telefon de buget  Mie sincer vil recomand la toti deoarececalitate buna are acest telefon,1
493,Am dat precomanda de acest joc pt ca nu mai am rabdare Am jucat toate jocurile din aceasta seria din 2015 si am auzit ca acesta e cel mai misto,1
494,Calitatea este ok Ca dimensiuni este ok Culorile sunt ok Prețul este ok Un mare minus este lipsa cablului hdmi ! Chiar nu sunteți în stare să puneți în cutie un amărât de cablu hdmi?! Sau să oferiți clientului un cablu hdmi?!,1
495,Sunt foarte multumit de ssd  da este adevarat ca se incalzeste dar depinde de la carcasa la carcasa normal eu am 37-39 iar cand e pus serios la munca ajunge la 45-47  Vitezele cele date de producator sunt adevarate si isi merita bani,1
496,Revin cu 5 stele     le-am alimentat pe 5v si sunt silent dead  temperatura a crescut cu 3-4 grade dar nu este o problema,1
497,Am acești căști de o săptămână și pot spune că sunt foarte mulțumit de ele! Sunt bune de la ascultat muzică  vizionat filme  convorbiri iar pentru jocuri sunt excelente in special pentru shootere   auzi și respirația de dușman😉Sunetul este grozav cu un bass clasic JBL  sunetul prin microfon este la fel de bun  Sunt foarte confortabile și încă două aspecte care îmi plac sunt că microfonul este detașabil și căștile au volumul lor și nu umblă la volumul dispozitivelor la care sunt conectate!🙂,1
498,Un produs foarte bun  Dacă respecți rețetele  rezultatele sunt pe măsura așteptărilor,1
499,Foarte multumita  il recomand,1
500,Am cumparat acest produs in urma cu un an jumatate  Functioneaza ireprosabil pana moare de tot  Sunt la al treilea aparat schimbat pe garantie  Aparatul ca si concept si functionalitate e foarte util si practic doar ca se strica subit  Cine vrea acest produs trebuie sa se gandeasca ca e o achizitie pe 2 ani  dupa care trebuie cumparat altul,0
501,"Galagios la abur curge apa din zona manerului  trimis in garantie  dupa o luna  returnat cu aceleasi probleme  chipurile reparat  nu se schimba ""politica firmei""  Primul Tefal a mers fara probleme  pana sa rupt un fir de la cablul de alimentare  legaturi foarte ciudate",0
502,"Buna ziua  In secriunea ""descriere"" aparent este Samsung M31 S cu ecran de 6 5 '' dar in sectiunea ""specificatii"" este descris Samsung M31 cu ecran 6 4''   ce produs se livreaza in realitate? M31S sau M31?",0
503,Retrag tot ce-am zis  dar trebuie setată ca placă de sunet virtuală  nu mă pricep  Poate mă ajută cineva,0
504,Deja s-a stricat dupa 3-4 folosiri Nu mai trage foile O chinazarie ieftina  speram sa tina mai mult   Trebuie sa o trimit in service,0
505,Am returnat imprimanta imediat  de ce? Pentru ca  are erori peste erori  Am uitat ca asta e specialitatea HP  Erorile pt cartuse sunt frecvente si totusi nu au suport care sa te ajute   Nu o recomand,0
506,Le-am cumparat vazand numai recenzii pozitive  insa nu stiu ce jocuri v-ati jucat voi  Le folosesc pentru CS:GO si nu auzi aproape nimic  am avut casti la 100 de lei care si dupa 3 ani se aud mai bine si au microfonul mai bun decat astea,0
507,Paraschiv Laurentiu 100 % drepate ai    astazi am cumparat si eu tot acelasi produs Asus BT 400  in ideea de a face conexiune  PC - Sound Bar  si exact aceleasi probleme : semnal prost   intrerupere   distata intre  pc si sound bar de 3  5 m     NU recomand produsul e numai numele de el si atat,0
508,Se aude bine,0
509,Acest model de espressor nu este de calitate După o perioada de 8 luni nu mai functioneaza corespunzător Curge prin lateral Cantitatea de cafea se dereglează  Pt a face o cafea este nevoie sa pornești aparatul de 3-4 ori  Răspunsul firmei care oferă garanția a fost : sa dereglat memoria și trebuie încercat de mai multe ori pana isi va reveni  😂😂😂  Nu recomand acest aparat,0
510,Serios Altex ati redut telefonul acesta cand mam uitat eu era 539 ron acum ziceti ca e 607 ron redus de la 699 ron,0
511,Castile se aud bine dar microfonul s-a stricat dupa 2 zile le-am dus in service si nu au reusit sa le repare asa ca am schimbat castile cu altele identice care aveau aceeasi problema asa ca le am returnat si nu am mai luat acelasi model,0
512,O luna a mers foarte bine  De cateva zile nu mai merge  Tot incerc sa reconfigurez Wifi-ul  urmand toti pasii indicati  dar nici un rezultat,0
513,Am cumparat o pentru a inlocui un Moulinex mai vechi care inca merge foarte bine  S a stricat dupa 5 utilizari    Acum mor sa alerg cu ea la garantie    nu cumparati modelul asta,0
514,NU RECOMAND ACEST MOUSE pentru Windows 10  Desi este mare si confortabil  nu exista niciun fel de suport software iar comenzile functioneaza eratic  cand ia 2 clickuri in loc de unu  cand face clickuri fara sa dai  cand trebuie sa apesi de 7 ori pentru a face ceva  NU RECOMAND  NU VA PIERDETI BANII!!!,0
515,Nu au durat un an    am factura în față: din 03 12 2019  iar acum sunt arse!!! daca la prețul de 126 64 lei 2 buc nu au durat un an  cât ar trebui să coste un bec pentru a nu rămâne fără lumini????,0
516,Am primit burghiele folosite si cutia crapata  am facut retur                                                         ,0
517,O porcărie  după 3 spălări fermoarele se strica deja după prima spălare fermoarul central crapă,0
518,Produsul comandat a venit defect  Recipientul pentru apa curgea   L-am achizitionat online   beneficiind de un voucher pretul a fost bun  A venit in timp  insa in prezent este in service  Mi-ar fi placut sa fie inlocuit pe loc  dar magazinul ales de mine  pentru returnare  (asa am fost sfatuita de un operator din call center)  Iulius Mall Cluj nu il aveau e stoc   Sper sa fie reparat cat mai curand,0
